name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Gustavo A Madero, CDMX, México",2022-01-26T18:00:00,20.9,20.9,8.2,44.01,0,0,,0,0,18,10.9,109,1006.4,75.2,6.3,146,0.5,1,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T19:00:00,19,19,5.1,39.94,0,0,,0,0,25.6,16.5,178,1024,49.5,13,7.5,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T20:00:00,17.9,17.9,5,42.62,0,0,,0,0,21.6,14.7,173,1025.2,49.5,13,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T21:00:00,16.9,16.9,4.1,42.54,0,0,,0,0,13.7,18.1,135,1011.6,0.4,13,0,0,0,,Clear,clear-night,"76726099999,76679399999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T22:00:00,16,16,4.1,45.12,0,0,,0,0,11.9,7.6,183,1026.7,0,15.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T23:00:00,16.1,16.1,4.1,44.8,0,0,,0,0,10.8,5.4,170,1027.4,0,16,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-27T00:00:00,7,7,4,81.21,0,0,,0,0,10.4,0,0,1014.4,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-27T01:00:00,8.1,8.1,4.1,75.87,0,0,,0,0,9.4,0,161.7,1029.5,0,13,0,0,0,,Clear,clear-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-27T02:00:00,5.1,5.1,4.1,93.25,0,0,,0,0,10.1,0,154.1,1029.5,0,13,0,0,0,,Clear,clear-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-27T03:00:00,5.1,4,4.1,93.25,0,0,,0,0,10.8,5.4,290,1012.8,0,13,0,0,0,,Clear,clear-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-27T04:00:00,3.1,1.7,3.1,100,0,0,,0,0,11.5,5.4,80,1025.7,0,13,0,0,0,,Clear,clear-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-27T05:00:00,10,9.1,5,71.08,0,0,,0,0,11.9,7.6,80,1027.1,88,14,0,0,0,,Partially cloudy,partly-cloudy-night,MMMX
"Gustavo A Madero, CDMX, México",2022-01-27T06:00:00,3,3,3,100,0,0,,0,0,11.9,3.6,110,1014.6,0,8,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-27T07:00:00,16,16,8,59.03,0,0,,0,0,12.2,5.4,330,1022.4,25,19,0,0,0,,Partially cloudy,partly-cloudy-night,MMCB
"Gustavo A Madero, CDMX, México",2022-01-27T08:00:00,11.9,11.9,4,58.62,0,0,,0,0,13.3,5.4,53,1027.8,90,10.9,43.7,0.2,0,,Partially cloudy,partly-cloudy-day,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-27T09:00:00,14.4,14.4,8.1,65.88,0,0,,0,0,16.6,7.1,71,1017,12.4,3.6,257.8,0.9,3,,Clear,clear-day,"76675399999,76680099999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-27T10:00:00,12.1,12.1,5.1,62.26,0,0,,0,0,15.5,5.4,310,1031.2,50,8,495.1,1.8,5,,Partially cloudy,partly-cloudy-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-27T11:00:00,19,19,5,39.73,0,0,,0,0,18,7.6,100,1028.8,0,11,689.5,2.5,7,,Clear,clear-day,MMMX
"Gustavo A Madero, CDMX, México",2022-01-27T12:00:00,20.8,20.8,4.9,35.22,0,0,,0,0,14.4,11,134,1012.5,9.2,9.4,837.2,3,8,,Clear,clear-day,"76675399999,76680099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-27T13:00:00,20.1,20.1,2.1,30.25,0,0,,0,0,22,13,210,1029.5,50,10,891,3.2,9,,Partially cloudy,partly-cloudy-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-27T14:00:00,23,23,2.1,25.27,0,0,,0,0,23,9.5,79,1025.4,30.4,11.1,875,3.2,9,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-27T15:00:00,22.6,22.6,7.3,37.32,0,0,,0,0,24.1,10.8,7,1009.4,51.3,3,753.5,2.7,8,,Partially cloudy,partly-cloudy-day,"76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-27T16:00:00,21,21,2,28.41,0,0,,0,0,24.1,13,210,1026.8,88,11,579.1,2.1,6,,Partially cloudy,partly-cloudy-day,MMTO
"Gustavo A Madero, CDMX, México",2022-01-27T17:00:00,20,20,2,30.22,0,0,,0,0,22,9.4,300,1025.7,50,11,311.8,1.1,3,,Partially cloudy,partly-cloudy-day,MMTO
"Gustavo A Madero, CDMX, México",2022-01-27T18:00:00,20.1,20.1,2.9,32.2,0,0,,0,0,14.4,10.1,200,1013.3,55.1,14.8,107.4,0.4,1,,Partially cloudy,partly-cloudy-day,"MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-27T19:00:00,21,21,3.4,31.38,0,0,,0,0,18.7,6.8,290.5,1014,2.2,,6.9,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-27T20:00:00,18.1,18.1,5.1,42.33,0,0,,0,0,14.8,5,303.5,1016,1,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-27T21:00:00,10.4,10.4,3.7,63.18,0,0,,0,0,11.5,3.6,150,1009,0,10,0,0,0,,Clear,clear-night,76675099999
"Gustavo A Madero, CDMX, México",2022-01-27T22:00:00,15.6,15.6,6.5,54.65,0,0,,0,0,10.4,2.9,235.6,1018,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-27T23:00:00,15.9,15.9,6,51.72,0,0,,0,0,10.1,0.1,350,1027.8,0,15.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T00:00:00,15.9,15.9,6,51.78,0,0,,0,0,10.4,5.3,147,1010.6,0,15.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T01:00:00,14.9,14.9,6,55.27,0,0,,0,0,4.3,3.5,230,1027.8,0.5,15.9,0,0,0,,Clear,clear-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-28T02:00:00,13.9,13.9,6,58.89,0,0,,0,0,6.5,0,0,1027.4,0.5,15.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T03:00:00,11.9,11.9,7,71.72,0,0,,0,0,9.4,0,0,1027.2,0.5,15.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T04:00:00,9.7,8.8,4.7,71.02,0,0,,0,0,10.4,7.2,148,1019,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-28T05:00:00,4.1,4.1,3.1,93.2,0,0,,0,0,10.1,0,136.5,1029.1,0,8,0,0,0,,Clear,clear-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-28T06:00:00,11.1,11.1,6,70.83,0,0,,0,0,9.4,0.9,270,1012.2,0,12.4,0,0,0,,Clear,clear-night,"76675399999,76679399999,76680099999"
"Gustavo A Madero, CDMX, México",2022-01-28T07:00:00,10.1,10.1,5.1,71.1,0,0,,0,0,8.6,7.6,80,1027.8,0,16,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-28T08:00:00,3.1,1,2.1,93.14,0,0,,0,0,8.6,7.6,140,1030.1,0,6,42.2,0.2,0,,Clear,clear-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-28T09:00:00,14,14,8.7,70.24,0,0,,0,0,12.2,7.1,159,1017,0,2.4,253.6,0.9,3,,Clear,clear-day,"76680099999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-28T10:00:00,15.7,15.7,7.2,56.88,0,0,,0,0,11.9,1.6,170,1029.8,20.8,11.4,492.2,1.8,5,,Partially cloudy,partly-cloudy-day,"76675399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-28T11:00:00,18,18,5,42.31,0,0,,0,0,19.8,7.6,60,1030.1,0,8.1,694.2,2.5,7,,Clear,clear-day,"76726099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-28T12:00:00,20,20,6.1,40.37,0,0,,0,0,27,7.5,16,1013.7,28.2,6.7,816.6,2.9,8,,Partially cloudy,partly-cloudy-day,"76680099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-28T13:00:00,19.1,19.1,5.1,39.76,0,0,,0,0,31,9.4,40,1029.8,50,10,810.2,2.9,8,,Partially cloudy,partly-cloudy-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-28T14:00:00,21.9,21.9,5,33.08,0,0,,0,0,32.8,11.1,321,1027.1,50.4,11,772.1,2.8,8,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-28T15:00:00,22,22,4.6,32.02,0,0,,0,0,14.4,10.9,66,1011.1,50.4,9.2,720.3,2.6,7,,Partially cloudy,partly-cloudy-day,"76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T16:00:00,22.9,22.9,2,25.26,0,0,,0,0,36.4,11.2,51,1025.4,50.6,13,593.7,2.1,6,,Partially cloudy,partly-cloudy-day,"MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T17:00:00,21.9,21.9,2,26.8,0,0,,0,0,43.2,14.7,20,1025.4,50.8,13,266,1,3,,Partially cloudy,partly-cloudy-day,"MMCB,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T18:00:00,17,17,5,45.1,0,0,,0,0,40.7,18.2,33,1012.8,88,12.9,128,0.5,1,,Partially cloudy,partly-cloudy-day,"MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T19:00:00,14,14,5,54.61,0,0,,0,0,43.2,29.5,20,1028.5,50,13,7.2,0,0,,Partially cloudy,partly-cloudy-night,MMMX
"Gustavo A Madero, CDMX, México",2022-01-28T20:00:00,12.3,12.3,6.8,69.11,0,0,,0,0,35.3,16.6,25.7,1023,75,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Gustavo A Madero, CDMX, México",2022-01-28T21:00:00,11.9,11.9,5,62.28,0.4,100,rain,0,0,31,14.7,350,1019.8,49.8,15.9,0,0,0,,"Rain, Partially cloudy",rain,"MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-28T22:00:00,12,12,5,62.49,0,0,,0,0,27,18.3,351,1031.8,89.3,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-28T23:00:00,8,6,5,81.35,0,0,,0,0,22.7,11.2,30,1031.5,50,13,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-29T00:00:00,10.1,10.1,3.1,61.79,0,0,,0,0,18.7,14.8,30,1018.2,100,16,0,0,0,,Overcast,cloudy,76679399999
"Gustavo A Madero, CDMX, México",2022-01-29T01:00:00,10.1,10.1,3.1,61.79,0,0,,0,0,16.6,18.4,10,1031.5,100,16,0,0,0,,Overcast,cloudy,76679399999
"Gustavo A Madero, CDMX, México",2022-01-29T02:00:00,9.1,8.4,3.6,68.45,0,0,,0,0,13,6.1,35.4,1026,68.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Gustavo A Madero, CDMX, México",2022-01-29T03:00:00,9,7.6,3.1,66.41,0,0,,0,0,11.2,9.2,301,1016.4,99.1,15.9,0,0,0,,Overcast,cloudy,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-29T04:00:00,8.5,7.9,3,68.33,0,0,,0,0,10.8,5.4,28.4,1025,75.1,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Gustavo A Madero, CDMX, México",2022-01-29T05:00:00,8.4,7.8,2.8,67.83,0,0,,0,0,10.8,5.4,29.1,1024,89.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Gustavo A Madero, CDMX, México",2022-01-29T06:00:00,8.8,8.2,3.1,67.43,0,0,,0,0,10.8,5.4,24.5,1025,84,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Gustavo A Madero, CDMX, México",2022-01-29T07:00:00,9,7.3,2.1,62.02,0,0,,0,0,10.1,11,90,1030.5,90,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-29T08:00:00,8.1,6.2,2.1,65.68,0,0,,0,0,9,11.1,71,1030.8,50.4,14,28.3,0.1,0,,Partially cloudy,partly-cloudy-day,"76726099999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-29T09:00:00,9.3,7.3,3.8,68.46,0,0,,0,0,11.2,12.8,52,1021.7,74.4,10.8,180,0.6,2,,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-29T10:00:00,12.1,12.1,3.1,54.11,0,0,,0,0,12.2,9.4,100,1031.8,30,13,369.7,1.3,4,,Partially cloudy,partly-cloudy-day,76679399999
"Gustavo A Madero, CDMX, México",2022-01-29T11:00:00,15,15,4.1,47.94,0,0,,0,0,15.8,5.6,140,1031.2,0,10.9,566.8,2,6,,Clear,clear-day,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-29T12:00:00,17.7,17.7,5.3,44.11,0,0,,0,0,20.2,7.4,109,1017.4,0.9,9.1,706.5,2.5,7,,Clear,clear-day,"76726099999,76675399999,76679399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-29T13:00:00,19.1,19.1,4.1,37.02,0,0,,0,0,20.9,0,255.6,1028.1,0,10.1,809.2,2.9,8,,Clear,clear-day,"76726099999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-29T14:00:00,20.1,20.1,5.1,37.34,0,0,,0,0,21.6,7.6,189,1026.4,0,10.1,827.9,3,8,,Clear,clear-day,"76726099999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-29T15:00:00,22.3,22.3,7.9,39.49,0,0,,0,0,21.2,7.8,158,1012.8,32.3,3.8,611.4,2.2,6,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-29T16:00:00,22,22,4.1,31.06,0,0,,0,0,19.4,0.4,205,1024.4,50.3,11,524.8,1.9,5,,Partially cloudy,partly-cloudy-day,"76679399999,MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-29T17:00:00,16,16,6,51.47,0,0,,0,0,18.7,18.4,160,1027.1,88,11,290.4,1,3,,Partially cloudy,partly-cloudy-day,MMTO
"Gustavo A Madero, CDMX, México",2022-01-29T18:00:00,19.5,19.5,6.5,42.84,0,0,,0,0,19.8,11.5,164,1010.6,89.3,10.8,139.7,0.5,1,,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-29T19:00:00,19,19,5.1,39.93,0,0,,0,0,19.8,16.3,101,1025.7,90.2,13,8.2,0,0,,Overcast,cloudy,"76726099999,76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-29T20:00:00,12,12,5,62.24,0,0,,0,0,17.6,11.2,140,1028.8,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-29T21:00:00,14.2,14.2,5.1,54.29,0,0,,0,0,12.2,5,348.4,1020,40.1,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Gustavo A Madero, CDMX, México",2022-01-29T22:00:00,16.1,16.1,7.1,55.16,0,0,,0,0,8.3,7.6,10,1028.8,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-29T23:00:00,16,16,5.1,48.33,0,0,,0,0,7.6,9.3,300,1028.8,90,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T00:00:00,11,11,7,76.35,0,0,,0,0,6.1,5.4,70,1012.1,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-30T01:00:00,13,13,5.1,58.73,0,0,,0,0,5.4,0,0,1028.8,0.5,15.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T02:00:00,12,12,5,62.64,0,0,,0,0,9.4,9.3,73,1028.4,0.5,15.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T03:00:00,11.9,11.9,5.1,62.71,0,0,,0,0,10.8,0,151.7,1011.4,0,15.9,0,0,0,,Clear,clear-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-30T04:00:00,5,3.9,4,93.25,0,0,,0,0,11.2,5.4,70,1029.1,0,8,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-30T05:00:00,4,4,4,100,0,0,,0,0,11.2,0,0,1029.1,0,6,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-30T06:00:00,9.3,9.3,5.4,76.84,0.003,100,rain,0,0,11.2,0.1,270,1014.6,0,10.2,0,0,0,,Rain,rain,"76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T07:00:00,9,7.9,4,71.25,0,0,,0,0,10.8,7.4,69,1028.4,0.5,12.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T08:00:00,16,16,8,59.03,0,0,,0,0,10.8,0,0,1024.1,0,16,45.3,0.2,0,,Clear,clear-day,MMCB
"Gustavo A Madero, CDMX, México",2022-01-30T09:00:00,13.3,13.3,7.6,68.09,0,0,,0,0,12.6,3.6,48,1018.6,0,2.8,260.5,0.9,3,,Clear,clear-day,"76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-30T10:00:00,14.1,14.1,5.1,54.77,0,0,,0,0,13.3,7.4,59,1030.1,0,8,498.6,1.8,5,,Clear,clear-day,"76679399999,MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T11:00:00,19,19,5,39.73,0,0,,0,0,18.4,9.4,100,1029.8,0,10,693.1,2.5,7,,Clear,clear-day,MMMX
"Gustavo A Madero, CDMX, México",2022-01-30T12:00:00,19.8,19.8,4.7,37.11,0,0,,0,0,18,11.5,80,1014.7,29.9,9.1,727.8,2.6,7,,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T13:00:00,21.1,21.1,1.1,26.52,0,0,,0,0,24.8,14.6,310,1027.4,30,13,816.4,2.9,8,,Partially cloudy,partly-cloudy-day,"76679399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-30T14:00:00,21.9,21.9,0.9,24.92,0,0,,0,0,25.6,5.5,48,1026.1,50,13,783.2,2.8,8,,Partially cloudy,partly-cloudy-day,"MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T15:00:00,22.2,22.2,2,26.44,0,0,,0,0,27,11.7,40,1009.8,50.4,13.5,719.9,2.6,7,,Partially cloudy,partly-cloudy-day,"76680099999,MMCB,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T16:00:00,21.9,21.9,3.1,29.07,0,0,,0,0,27.7,11.2,328.6,1014,23.7,,523.9,1.9,5,,Partially cloudy,partly-cloudy-day,remote
"Gustavo A Madero, CDMX, México",2022-01-30T17:00:00,21.8,21.8,2.5,28.02,0,0,,0,0,26.3,16.1,246,1023.4,88.6,13.9,354.6,1.3,4,,Partially cloudy,partly-cloudy-day,"76726099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T18:00:00,21.6,21.6,9.4,45.61,0,0,,0,0,21.2,4.6,354,1007.4,60.5,6.8,161.1,0.6,2,,Partially cloudy,partly-cloudy-day,"76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T19:00:00,20.1,20.1,4.1,34.84,0,0,,0,0,11.9,20.5,150,1024.7,50,13,10.8,0,0,,Partially cloudy,partly-cloudy-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-30T20:00:00,18,18,6,45.35,0,0,,0,0,11.9,20.6,166,1025.6,27.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-30T21:00:00,16.9,16.9,6.1,49.09,0,0,,0,0,12.2,12.5,80,1012.6,0.8,14.2,0,0,0,,Clear,clear-night,"76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-30T22:00:00,10,8.7,7,81.61,0,0,,0,0,12.6,9.4,340,1029.5,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-30T23:00:00,15.9,15.9,5.1,48.5,0,0,,0,0,13,3.7,143,1027.1,29.5,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-31T00:00:00,14.9,14.9,6.1,55.29,0,0,,0,0,12.6,3.6,177,1011.1,29.5,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-31T01:00:00,14.9,14.9,6.1,55.42,0,0,,0,0,12.6,0,172.2,1026.8,29.5,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-31T02:00:00,11.5,11.5,7.3,75.39,0,0,,0,0,13,6.8,170.3,1018,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-31T03:00:00,13.1,13.1,6.1,62.5,0,0,,0,0,13.3,3.6,230,1010,0,16,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-31T04:00:00,4.1,4.1,4.1,100,0,0,,0,0,13,0,165.8,1027.8,0,6,0,0,0,,Clear,clear-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-31T05:00:00,9,7.9,6.1,82.04,0,0,,0,0,12.6,7.6,158.9,1017,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-31T06:00:00,12.9,12.9,5,58.59,0,0,,0,0,11.9,9.3,230,1009.4,0,18.9,0,0,0,,Clear,clear-night,"76679399999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-31T07:00:00,11.1,11.1,5.1,66.52,0,0,,0,0,12.6,5.4,140,1026.1,0,19,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-31T08:00:00,10.3,10.3,6.3,76.23,0,0,,0,0,13.7,8.3,146.3,1019,0,,46.1,0.2,0,,Clear,clear-day,remote
"Gustavo A Madero, CDMX, México",2022-01-31T09:00:00,15.2,15.2,5.9,53.94,0,0,,0,0,17.6,2.7,242,1012.4,0,13.1,261,0.9,3,,Clear,clear-day,"76726099999,76679399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-31T10:00:00,17.9,17.9,4,39.83,0,0,,0,0,17.6,7.6,233,1026.8,0.2,15.8,495.6,1.8,5,,Clear,clear-day,"76675399999,MMCB,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-31T11:00:00,19.9,19.9,2,30.47,0,0,,0,0,20.9,14.9,241,1026.4,0.4,17.8,695,2.5,7,,Clear,clear-day,"76675399999,MMCB,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-31T12:00:00,20.7,20.7,2.3,29.49,0,0,,0,0,32.4,18.2,242,1008.5,26,15.1,808.9,2.9,8,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-31T13:00:00,21.9,21.9,1,25.03,0,0,,0,0,30.2,18.4,240,1024.1,49.8,17.9,816.6,2.9,8,,Partially cloudy,partly-cloudy-day,"76675399999,MMCB,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-31T14:00:00,22.4,22.4,3.5,29.01,0,0,,0,0,33.8,16.2,279.4,1012,8.3,,791.8,2.9,8,,Clear,clear-day,remote
"Gustavo A Madero, CDMX, México",2022-01-31T15:00:00,23,23,1.8,24.87,0,0,,0,0,35.6,17.8,251,1006.1,77.8,15.1,635.4,2.3,6,,Partially cloudy,partly-cloudy-day,"76680099999,MMSM,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-31T16:00:00,19,19,1,29.93,0,0,,0,0,37.8,18.4,250,1023.4,25,16,532.8,1.9,5,,Partially cloudy,partly-cloudy-day,MMTO
"Gustavo A Madero, CDMX, México",2022-01-31T17:00:00,23,23,1,23.41,0,0,,0,0,36.7,22.3,280,1020.7,50,19,346.4,1.2,3,,Partially cloudy,partly-cloudy-day,MMMX
"Gustavo A Madero, CDMX, México",2022-01-31T18:00:00,21.8,21.8,1,25.09,0,0,,0,0,28.8,22.3,250,1004.3,48.9,19,132.5,0.5,1,,Partially cloudy,partly-cloudy-day,"76726099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-31T19:00:00,25,25,6,29.53,0,0,,0,0,24.5,11.2,210,1014.9,25,16,9.3,0,0,,Partially cloudy,partly-cloudy-night,MMCB
"Gustavo A Madero, CDMX, México",2022-01-31T20:00:00,17.1,17.1,4.3,42.64,0,0,,0,0,13.7,7.9,233.3,1013,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-31T21:00:00,16.9,16.9,2,36.62,0,0,,0,0,12.6,14.7,260,1007.2,0,18,0,0,0,,Clear,clear-night,"76726099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-31T22:00:00,16.9,16.9,3.1,39.6,0,0,,0,0,11.5,18.2,271,1024,0,18.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-31T23:00:00,15.9,15.9,3,42.14,0,0,,0,0,11.9,12.9,257,1024.4,0,18.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
